Trader Id ,Exchange ,Client Order No ,Serial No ,Instrument Type ,Instrument Name ,Code ,ScripId/Symbol ,Ser/Exp/Group ,Security Desc. ,Strike Price ,Option Type ,Order Type ,B/S ,Quantity ,Price ,Spread ,SpreadLegInfo ,Spread Price Diff ,Exchange Ord.No. ,Status ,TransactionTime ,Pro/Cli ,Client ,Disclosed Quantity ,Trigger Price ,Good Till Days/Date/Time ,Settlor ,Validity ,Total Qty Remaining ,Qty Traded ,Trade Number ,Product Type ,Initiated From ,Modified From ,Misc. ,Initiated From User Id ,Modified From User Id ,SOR ID ,Group ,Maturity Date ,COL ,Mapping Id ,SL Limit Price ,SL Trigger Price ,SL Jump Price ,LTP Jump Price ,Profit Order Price ,Leg Indicator
24380 ,NSE ,87 ,118626 ,Equities , ,2909 ,RICOAUTO ,EQ ,RICO AUTO INDUSTRIES LTD , , ,RL ,B ,135 ,86.80 ,Normal , , ,1300000020240818 ,Trade Confirmed ,12:56:58 ,CLI ,DDSDS1 ,0 ,0.00 ,0 ,06074 ,DAY ,0 ,135 ,63567391 ,Margin ,TWS ,TWS , ,XDDJ01 ,XDDJ01 , ,HO , , ,0 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,
24380 ,NSE ,87 ,118627 ,Equities , ,2909 ,RICOAUTO ,EQ ,RICO AUTO INDUSTRIES LTD , , ,RL ,B ,113 ,86.80 ,Normal , , ,1300000020240818 ,Trade Confirmed ,12:56:58 ,CLI ,DDSDS1 ,0 ,0.00 ,0 ,06074 ,DAY ,137 ,113 ,63567389 ,Margin ,TWS ,TWS , ,XDDJ01 ,XDDJ01 , ,HO , , ,0 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,
0 ,NSE ,88 ,106804 ,Equities , ,20825 ,HUDCO ,EQ ,HSG & URBAN DEV CORPN LTD , , ,RL ,B ,1000 ,91.00 ,Normal , , ,0 ,Entry Request ,13:00:04 ,CLI ,DDSDS1 ,0 ,0.00 ,0 , ,DAY ,1000 ,0 ,0 ,Margin ,TWS ,TWS , ,XDDJ01 ,XDDJ01 , ,HO , , ,0 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,
24380 ,NSE ,88 ,112720 ,Equities , ,20825 ,HUDCO ,EQ ,HSG & URBAN DEV CORPN LTD , , ,RL ,B ,1000 ,91.00 ,Normal , , ,1100000019482594 ,Order Confirmed ,13:00:04 ,CLI ,DDSDS1 ,0 ,0.00 ,0 ,06074 ,DAY ,1000 ,0 ,0 ,Margin ,TWS ,TWS , ,XDDJ01 ,XDDJ01 , ,HO , , ,0 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,
24380 ,NSE ,88 ,118944 ,Equities , ,20825 ,HUDCO ,EQ ,HSG & URBAN DEV CORPN LTD , , ,RL ,B ,1000 ,91.00 ,Normal , , ,1100000019482594 ,Trade Confirmed ,13:00:04 ,CLI ,DDSDS1 ,0 ,0.00 ,0 ,06074 ,DAY ,0 ,1000 ,23241910 ,Margin ,TWS ,TWS , ,XDDJ01 ,XDDJ01 , ,HO , , ,0 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,
0 ,NSE ,89 ,126765 ,Equities , ,11573 ,FORCEMOT ,EQ ,FORCE MOTORS LIMITED , , ,RL ,B ,20 ,4088.00 ,Normal , , ,0 ,Reject Order ,13:00:44 ,CLI ,DDSDS1 ,0 ,0.00 ,0 , ,DAY ,20 ,0 ,0 ,Margin ,TWS ,TWS , ,XDDJ01 ,XDDJ01 , ,HO , , ,0 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,
0 ,NSE ,90 ,107495 ,Equities , ,11573 ,FORCEMOT ,EQ ,FORCE MOTORS LIMITED , , ,RL ,B ,10 ,4099.85 ,Normal , , ,0 ,Entry Request ,13:04:05 ,CLI ,DDSDS1 ,0 ,0.00 ,0 , ,DAY ,10 ,0 ,0 ,Margin ,TWS ,TWS , ,XDDJ01 ,XDDJ01 , ,HO , , ,0 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,
24380 ,NSE ,90 ,112966 ,Equities , ,11573 ,FORCEMOT ,EQ ,FORCE MOTORS LIMITED , , ,RL ,B ,10 ,4099.85 ,Normal , , ,1100000019753118 ,Order Confirmed ,13:04:05 ,CLI ,DDSDS1 ,0 ,0.00 ,0 ,06074 ,DAY ,10 ,0 ,0 ,Margin ,TWS ,TWS , ,XDDJ01 ,XDDJ01 , ,HO , , ,0 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,
24380 ,NSE ,90 ,119403 ,Equities , ,11573 ,FORCEMOT ,EQ ,FORCE MOTORS LIMITED , , ,RL ,B ,10 ,4099.85 ,Normal , , ,1100000019753118 ,Trade Confirmed ,13:04:05 ,CLI ,DDSDS1 ,0 ,0.00 ,0 ,06074 ,DAY ,0 ,10 ,23295429 ,Margin ,TWS ,TWS , ,XDDJ01 ,XDDJ01 , ,HO , , ,0 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,
0 ,NSE ,91 ,106445 ,Equities , ,11573 ,FORCEMOT ,EQ ,FORCE MOTORS LIMITED , , ,RL ,S ,40 ,4217.00 ,Normal , , ,0 ,Entry Request ,13:05:13 ,CLI ,DDSDS1 ,0 ,0.00 ,0 , ,DAY ,40 ,0 ,0 ,Margin ,TWS ,TWS , ,XDDJ01 ,XDDJ01 , ,HO , , ,0 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,
24380 ,NSE ,91 ,113051 ,Equities , ,11573 ,FORCEMOT ,EQ ,FORCE MOTORS LIMITED , , ,RL ,S ,40 ,4217.00 ,Normal , , ,1100000019835997 ,Order Confirmed ,13:05:13 ,CLI ,DDSDS1 ,0 ,0.00 ,0 ,06074 ,DAY ,40 ,0 ,0 ,Margin ,TWS ,TWS , ,XDDJ01 ,XDDJ01 , ,HO , , ,0 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,
24380 ,NSE ,91 ,131178 ,Equities , ,11573 ,FORCEMOT ,EQ ,FORCE MOTORS LIMITED , , ,RL ,S ,40 ,4080.00 ,Normal , , ,1100000019835997 ,Modify Request ,14:13:21 ,CLI ,DDSDS1 ,0 ,0.00 ,0 , ,DAY ,40 ,0 ,0 ,Margin ,TWS ,TWS , ,XDDJ01 ,XDDJ01 , ,HO , , ,0 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,
24380 ,NSE ,91 ,134609 ,Equities , ,11573 ,FORCEMOT ,EQ ,FORCE MOTORS LIMITED , , ,RL ,S ,40 ,4080.00 ,Normal , , ,1100000019835997 ,Modify Confirmed ,14:13:21 ,CLI ,DDSDS1 ,0 ,0.00 ,0 ,06074 ,DAY ,40 ,0 ,0 ,Margin ,TWS ,TWS , ,XDDJ01 ,XDDJ01 , ,HO , , ,0 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,
24380 ,NSE ,91 ,140069 ,Equities , ,11573 ,FORCEMOT ,EQ ,FORCE MOTORS LIMITED , , ,RL ,S ,37 ,4080.75 ,Normal , , ,1100000019835997 ,Trade Confirmed ,14:13:21 ,CLI ,DDSDS1 ,0 ,0.00 ,0 ,06074 ,DAY ,0 ,37 ,24188994 ,Margin ,TWS ,TWS , ,XDDJ01 ,XDDJ01 , ,HO , , ,0 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,
24380 ,NSE ,91 ,140070 ,Equities , ,11573 ,FORCEMOT ,EQ ,FORCE MOTORS LIMITED , , ,RL ,S ,3 ,4080.80 ,Normal , , ,1100000019835997 ,Trade Confirmed ,14:13:21 ,CLI ,DDSDS1 ,0 ,0.00 ,0 ,06074 ,DAY ,37 ,3 ,24188993 ,Margin ,TWS ,TWS , ,XDDJ01 ,XDDJ01 , ,HO , , ,0 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,
0 ,NSE ,92 ,109112 ,Equities , ,20825 ,HUDCO ,EQ ,HSG & URBAN DEV CORPN LTD , , ,RL ,S ,1000 ,94.00 ,Normal , , ,0 ,Entry Request ,13:05:20 ,CLI ,DDSDS1 ,0 ,0.00 ,0 , ,DAY ,1000 ,0 ,0 ,Margin ,TWS ,TWS , ,XDDJ01 ,XDDJ01 , ,HO , , ,0 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,
24380 ,NSE ,92 ,113063 ,Equities , ,20825 ,HUDCO ,EQ ,HSG & URBAN DEV CORPN LTD , , ,RL ,S ,1000 ,94.00 ,Normal , , ,1100000019845382 ,Order Confirmed ,13:05:20 ,CLI ,DDSDS1 ,0 ,0.00 ,0 ,06074 ,DAY ,1000 ,0 ,0 ,Margin ,TWS ,TWS , ,XDDJ01 ,XDDJ01 , ,HO , , ,0 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,
24380 ,NSE ,92 ,127706 ,Equities , ,20825 ,HUDCO ,EQ ,HSG & URBAN DEV CORPN LTD , , ,RL ,S ,1000 ,97.00 ,Normal , , ,1100000019845382 ,Modify Request ,13:59:01 ,CLI ,DDSDS1 ,0 ,0.00 ,0 , ,DAY ,1000 ,0 ,0 ,Margin ,TWS ,TWS , ,XDDJ01 ,XDDJ01 , ,HO , , ,0 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,
24380 ,NSE ,92 ,132682 ,Equities , ,20825 ,HUDCO ,EQ ,HSG & URBAN DEV CORPN LTD , , ,RL ,S ,1000 ,97.00 ,Normal , , ,1100000019845382 ,Modify Confirmed ,13:59:01 ,CLI ,DDSDS1 ,0 ,0.00 ,0 ,06074 ,DAY ,1000 ,0 ,0 ,Margin ,TWS ,TWS , ,XDDJ01 ,XDDJ01 , ,HO , , ,0 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,
24380 ,NSE ,92 ,131367 ,Equities , ,20825 ,HUDCO ,EQ ,HSG & URBAN DEV CORPN LTD , , ,RL ,S ,1000 ,97.00 ,Normal , , ,1100000019845382 ,Cancel Request ,14:02:42 ,CLI ,DDSDS1 ,0 ,0.00 ,0 , ,DAY ,1000 ,0 ,0 ,Margin ,TWS ,TWS , ,XDDJ01 ,XDDJ01 , ,HO , , ,0 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,
24380 ,NSE ,92 ,133280 ,Equities , ,20825 ,HUDCO ,EQ ,HSG & URBAN DEV CORPN LTD , , ,RL ,S ,1000 ,97.00 ,Normal , , ,1100000019845382 ,Cancelled ,14:02:42 ,CLI ,DDSDS1 ,0 ,0.00 ,0 ,06074 ,DAY ,1000 ,0 ,0 ,Margin ,TWS ,TWS , ,XDDJ01 ,XDDJ01 , ,HO , , ,0 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,
0 ,NSE ,93 ,109088 ,Equities , ,17869 ,JSWENERGY ,EQ ,JSW ENERGY LIMITED , , ,RL ,S ,250 ,440.00 ,Normal , , ,0 ,Entry Request ,13:05:37 ,CLI ,DDSDS1 ,0 ,0.00 ,0 , ,DAY ,250 ,0 ,0 ,Margin ,TWS ,TWS , ,XDDJ01 ,XDDJ01 , ,HO , , ,0 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,
24380 ,NSE ,93 ,113082 ,Equities , ,17869 ,JSWENERGY ,EQ ,JSW ENERGY LIMITED , , ,RL ,S ,250 ,440.00 ,Normal , , ,1200000023794502 ,Order Confirmed ,13:05:37 ,CLI ,DDSDS1 ,0 ,0.00 ,0 ,06074 ,DAY ,250 ,0 ,0 ,Margin ,TWS ,TWS , ,XDDJ01 ,XDDJ01 , ,HO , , ,0 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,
24380 ,NSE ,93 ,108467 ,Equities , ,17869 ,JSWENERGY ,EQ ,JSW ENERGY LIMITED , , ,RL ,S ,250 ,412.00 ,Normal , , ,1200000023794502 ,Modify Request ,13:09:23 ,CLI ,DDSDS1 ,0 ,0.00 ,0 , ,DAY ,250 ,0 ,0 ,Margin ,TWS ,TWS , ,XDDJ01 ,XDDJ01 , ,HO , , ,0 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,
24380 ,NSE ,93 ,113341 ,Equities , ,17869 ,JSWENERGY ,EQ ,JSW ENERGY LIMITED , , ,RL ,S ,250 ,412.00 ,Normal , , ,1200000023794502 ,Modify Confirmed ,13:09:23 ,CLI ,DDSDS1 ,0 ,0.00 ,0 ,06074 ,DAY ,250 ,0 ,0 ,Margin ,TWS ,TWS , ,XDDJ01 ,XDDJ01 , ,HO , , ,0 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,
24380 ,NSE ,93 ,119987 ,Equities , ,17869 ,JSWENERGY ,EQ ,JSW ENERGY LIMITED , , ,RL ,S ,108 ,412.55 ,Normal , , ,1200000023794502 ,Trade Confirmed ,13:09:23 ,CLI ,DDSDS1 ,0 ,0.00 ,0 ,06074 ,DAY ,0 ,108 ,43739371 ,Margin ,TWS ,TWS , ,XDDJ01 ,XDDJ01 , ,HO , , ,0 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,
24380 ,NSE ,93 ,119988 ,Equities , ,17869 ,JSWENERGY ,EQ ,JSW ENERGY LIMITED , , ,RL ,S ,10 ,412.60 ,Normal , , ,1200000023794502 ,Trade Confirmed ,13:09:23 ,CLI ,DDSDS1 ,0 ,0.00 ,0 ,06074 ,DAY ,140 ,10 ,43739368 ,Margin ,TWS ,TWS , ,XDDJ01 ,XDDJ01 , ,HO , , ,0 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,
24380 ,NSE ,93 ,119989 ,Equities , ,17869 ,JSWENERGY ,EQ ,JSW ENERGY LIMITED , , ,RL ,S ,14 ,412.55 ,Normal , , ,1200000023794502 ,Trade Confirmed ,13:09:23 ,CLI ,DDSDS1 ,0 ,0.00 ,0 ,06074 ,DAY ,126 ,14 ,43739369 ,Margin ,TWS ,TWS , ,XDDJ01 ,XDDJ01 , ,HO , , ,0 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,
24380 ,NSE ,93 ,119990 ,Equities , ,17869 ,JSWENERGY ,EQ ,JSW ENERGY LIMITED , , ,RL ,S ,100 ,412.60 ,Normal , , ,1200000023794502 ,Trade Confirmed ,13:09:23 ,CLI ,DDSDS1 ,0 ,0.00 ,0 ,06074 ,DAY ,150 ,100 ,43739367 ,Margin ,TWS ,TWS , ,XDDJ01 ,XDDJ01 , ,HO , , ,0 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,
24380 ,NSE ,93 ,119991 ,Equities , ,17869 ,JSWENERGY ,EQ ,JSW ENERGY LIMITED , , ,RL ,S ,18 ,412.55 ,Normal , , ,1200000023794502 ,Trade Confirmed ,13:09:23 ,CLI ,DDSDS1 ,0 ,0.00 ,0 ,06074 ,DAY ,108 ,18 ,43739370 ,Margin ,TWS ,TWS , ,XDDJ01 ,XDDJ01 , ,HO , , ,0 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,
0 ,NSE ,94 ,126827 ,Equities , ,17869 ,JSWENERGY ,EQ ,JSW ENERGY LIMITED , , ,RL ,B ,2500 ,409.00 ,Normal , , ,0 ,Reject Order ,13:11:10 ,CLI ,DDSDS1 ,0 ,0.00 ,0 , ,DAY ,2500 ,0 ,0 ,Margin ,TWS ,TWS , ,XDDJ01 ,XDDJ01 , ,HO , , ,0 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,
0 ,NSE ,95 ,106033 ,Equities , ,17869 ,JSWENERGY ,EQ ,JSW ENERGY LIMITED , , ,RL ,B ,100 ,409.00 ,Normal , , ,0 ,Entry Request ,13:11:14 ,CLI ,DDSDS1 ,0 ,0.00 ,0 , ,DAY ,100 ,0 ,0 ,Margin ,TWS ,TWS , ,XDDJ01 ,XDDJ01 , ,HO , , ,0 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,
24380 ,NSE ,95 ,113443 ,Equities , ,17869 ,JSWENERGY ,EQ ,JSW ENERGY LIMITED , , ,RL ,B ,100 ,409.00 ,Normal , , ,1200000024256693 ,Order Confirmed ,13:11:14 ,CLI ,DDSDS1 ,0 ,0.00 ,0 ,06074 ,DAY ,100 ,0 ,0 ,Margin ,TWS ,TWS , ,XDDJ01 ,XDDJ01 , ,HO , , ,0 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,
24380 ,NSE ,95 ,108441 ,Equities , ,17869 ,JSWENERGY ,EQ ,JSW ENERGY LIMITED , , ,RL ,B ,100 ,412.35 ,Normal , , ,1200000024256693 ,Modify Request ,13:17:32 ,CLI ,DDSDS1 ,0 ,0.00 ,0 , ,DAY ,100 ,0 ,0 ,Margin ,TWS ,TWS , ,XDDJ01 ,XDDJ01 , ,HO , , ,0 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,
24380 ,NSE ,95 ,113798 ,Equities , ,17869 ,JSWENERGY ,EQ ,JSW ENERGY LIMITED , , ,RL ,B ,100 ,412.35 ,Normal , , ,1200000024256693 ,Modify Confirmed ,13:17:32 ,CLI ,DDSDS1 ,0 ,0.00 ,0 ,06074 ,DAY ,100 ,0 ,0 ,Margin ,TWS ,TWS , ,XDDJ01 ,XDDJ01 , ,HO , , ,0 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,
24380 ,NSE ,95 ,120588 ,Equities , ,17869 ,JSWENERGY ,EQ ,JSW ENERGY LIMITED , , ,RL ,B ,100 ,412.35 ,Normal , , ,1200000024256693 ,Trade Confirmed ,13:18:17 ,CLI ,DDSDS1 ,0 ,0.00 ,0 ,06074 ,DAY ,0 ,100 ,43853470 ,Margin ,TWS ,TWS , ,XDDJ01 ,XDDJ01 , ,HO , , ,0 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,
0 ,NSE ,96 ,106071 ,Equities , ,17869 ,JSWENERGY ,EQ ,JSW ENERGY LIMITED , , ,RL ,B ,50 ,408.00 ,Normal , , ,0 ,Entry Request ,13:11:17 ,CLI ,DDSDS1 ,0 ,0.00 ,0 , ,DAY ,50 ,0 ,0 ,Margin ,TWS ,TWS , ,XDDJ01 ,XDDJ01 , ,HO , , ,0 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,
24380 ,NSE ,96 ,113446 ,Equities , ,17869 ,JSWENERGY ,EQ ,JSW ENERGY LIMITED , , ,RL ,B ,50 ,408.00 ,Normal , , ,1200000024261243 ,Order Confirmed ,13:11:17 ,CLI ,DDSDS1 ,0 ,0.00 ,0 ,06074 ,DAY ,50 ,0 ,0 ,Margin ,TWS ,TWS , ,XDDJ01 ,XDDJ01 , ,HO , , ,0 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,
24380 ,NSE ,96 ,106476 ,Equities , ,17869 ,JSWENERGY ,EQ ,JSW ENERGY LIMITED , , ,RL ,B ,50 ,412.35 ,Normal , , ,1200000024261243 ,Modify Request ,13:17:32 ,CLI ,DDSDS1 ,0 ,0.00 ,0 , ,DAY ,50 ,0 ,0 ,Margin ,TWS ,TWS , ,XDDJ01 ,XDDJ01 , ,HO , , ,0 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,
24380 ,NSE ,96 ,113797 ,Equities , ,17869 ,JSWENERGY ,EQ ,JSW ENERGY LIMITED , , ,RL ,B ,50 ,412.35 ,Normal , , ,1200000024261243 ,Modify Confirmed ,13:17:32 ,CLI ,DDSDS1 ,0 ,0.00 ,0 ,06074 ,DAY ,50 ,0 ,0 ,Margin ,TWS ,TWS , ,XDDJ01 ,XDDJ01 , ,HO , , ,0 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,
24380 ,NSE ,96 ,120590 ,Equities , ,17869 ,JSWENERGY ,EQ ,JSW ENERGY LIMITED , , ,RL ,B ,50 ,412.35 ,Normal , , ,1200000024261243 ,Trade Confirmed ,13:18:17 ,CLI ,DDSDS1 ,0 ,0.00 ,0 ,06074 ,DAY ,0 ,50 ,43853469 ,Margin ,TWS ,TWS , ,XDDJ01 ,XDDJ01 , ,HO , , ,0 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,
0 ,NSE ,97 ,110015 ,Equities , ,17869 ,JSWENERGY ,EQ ,JSW ENERGY LIMITED , , ,RL ,B ,50 ,407.00 ,Normal , , ,0 ,Entry Request ,13:11:21 ,CLI ,DDSDS1 ,0 ,0.00 ,0 , ,DAY ,50 ,0 ,0 ,Margin ,TWS ,TWS , ,XDDJ01 ,XDDJ01 , ,HO , , ,0 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,
24380 ,NSE ,97 ,113455 ,Equities , ,17869 ,JSWENERGY ,EQ ,JSW ENERGY LIMITED , , ,RL ,B ,50 ,407.00 ,Normal , , ,1200000024266992 ,Order Confirmed ,13:11:21 ,CLI ,DDSDS1 ,0 ,0.00 ,0 ,06074 ,DAY ,50 ,0 ,0 ,Margin ,TWS ,TWS , ,XDDJ01 ,XDDJ01 , ,HO , , ,0 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,
24380 ,NSE ,97 ,108440 ,Equities , ,17869 ,JSWENERGY ,EQ ,JSW ENERGY LIMITED , , ,RL ,B ,50 ,412.35 ,Normal , , ,1200000024266992 ,Modify Request ,13:17:32 ,CLI ,DDSDS1 ,0 ,0.00 ,0 , ,DAY ,50 ,0 ,0 ,Margin ,TWS ,TWS , ,XDDJ01 ,XDDJ01 , ,HO , , ,0 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,
24380 ,NSE ,97 ,113796 ,Equities , ,17869 ,JSWENERGY ,EQ ,JSW ENERGY LIMITED , , ,RL ,B ,50 ,412.35 ,Normal , , ,1200000024266992 ,Modify Confirmed ,13:17:32 ,CLI ,DDSDS1 ,0 ,0.00 ,0 ,06074 ,DAY ,50 ,0 ,0 ,Margin ,TWS ,TWS , ,XDDJ01 ,XDDJ01 , ,HO , , ,0 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,
24380 ,NSE ,97 ,120589 ,Equities , ,17869 ,JSWENERGY ,EQ ,JSW ENERGY LIMITED , , ,RL ,B ,50 ,412.35 ,Normal , , ,1200000024266992 ,Trade Confirmed ,13:18:17 ,CLI ,DDSDS1 ,0 ,0.00 ,0 ,06074 ,DAY ,0 ,50 ,43853468 ,Margin ,TWS ,TWS , ,XDDJ01 ,XDDJ01 , ,HO , , ,0 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,
0 ,NSE ,98 ,108710 ,Equities , ,17869 ,JSWENERGY ,EQ ,JSW ENERGY LIMITED , , ,RL ,B ,50 ,411.35 ,Normal , , ,0 ,Entry Request ,13:18:29 ,CLI ,DDSDS1 ,0 ,0.00 ,0 , ,DAY ,50 ,0 ,0 ,Margin ,TWS ,TWS , ,XDDJ01 ,XDDJ01 , ,HO , , ,0 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,
24380 ,NSE ,98 ,113853 ,Equities , ,17869 ,JSWENERGY ,EQ ,JSW ENERGY LIMITED , , ,RL ,B ,50 ,411.35 ,Normal , , ,1200000024854056 ,Order Confirmed ,13:18:29 ,CLI ,DDSDS1 ,0 ,0.00 ,0 ,06074 ,DAY ,50 ,0 ,0 ,Margin ,TWS ,TWS , ,XDDJ01 ,XDDJ01 , ,HO , , ,0 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,
24380 ,NSE ,98 ,107215 ,Equities , ,17869 ,JSWENERGY ,EQ ,JSW ENERGY LIMITED , , ,RL ,B ,50 ,412.30 ,Normal , , ,1200000024854056 ,Modify Request ,13:20:48 ,CLI ,DDSDS1 ,0 ,0.00 ,0 , ,DAY ,50 ,0 ,0 ,Margin ,TWS ,TWS , ,XDDJ01 ,XDDJ01 , ,HO , , ,0 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,
24380 ,NSE ,98 ,113992 ,Equities , ,17869 ,JSWENERGY ,EQ ,JSW ENERGY LIMITED , , ,RL ,B ,50 ,412.30 ,Normal , , ,1200000024854056 ,Modify Confirmed ,13:20:48 ,CLI ,DDSDS1 ,0 ,0.00 ,0 ,06074 ,DAY ,50 ,0 ,0 ,Margin ,TWS ,TWS , ,XDDJ01 ,XDDJ01 , ,HO , , ,0 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,
24380 ,NSE ,98 ,120964 ,Equities , ,17869 ,JSWENERGY ,EQ ,JSW ENERGY LIMITED , , ,RL ,B ,22 ,412.30 ,Normal , , ,1200000024854056 ,Trade Confirmed ,13:20:56 ,CLI ,DDSDS1 ,0 ,0.00 ,0 ,06074 ,DAY ,28 ,22 ,43896601 ,Margin ,TWS ,TWS , ,XDDJ01 ,XDDJ01 , ,HO , , ,0 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,
24380 ,NSE ,98 ,120984 ,Equities , ,17869 ,JSWENERGY ,EQ ,JSW ENERGY LIMITED , , ,RL ,B ,28 ,412.30 ,Normal , , ,1200000024854056 ,Trade Confirmed ,13:20:59 ,CLI ,DDSDS1 ,0 ,0.00 ,0 ,06074 ,DAY ,0 ,28 ,43897217 ,Margin ,TWS ,TWS , ,XDDJ01 ,XDDJ01 , ,HO , , ,0 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,
0 ,NSE ,99 ,106663 ,Equities , ,2909 ,RICOAUTO ,EQ ,RICO AUTO INDUSTRIES LTD , , ,RL ,B ,100 ,87.00 ,Normal , , ,0 ,Entry Request ,13:21:21 ,CLI ,DDSDS1 ,0 ,0.00 ,0 , ,DAY ,100 ,0 ,0 ,Margin ,TWS ,TWS , ,XDDJ01 ,XDDJ01 , ,HO , , ,0 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,
24380 ,NSE ,99 ,114035 ,Equities , ,2909 ,RICOAUTO ,EQ ,RICO AUTO INDUSTRIES LTD , , ,RL ,B ,100 ,87.00 ,Normal , , ,1300000021867150 ,Order Confirmed ,13:21:21 ,CLI ,DDSDS1 ,0 ,0.00 ,0 ,06074 ,DAY ,100 ,0 ,0 ,Margin ,TWS ,TWS , ,XDDJ01 ,XDDJ01 , ,HO , , ,0 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,
24380 ,NSE ,99 ,121399 ,Equities , ,2909 ,RICOAUTO ,EQ ,RICO AUTO INDUSTRIES LTD , , ,RL ,B ,50 ,87.00 ,Normal , , ,1300000021867150 ,Trade Confirmed ,13:22:06 ,CLI ,DDSDS1 ,0 ,0.00 ,0 ,06074 ,DAY ,50 ,50 ,63858908 ,Margin ,TWS ,TWS , ,XDDJ01 ,XDDJ01 , ,HO , , ,0 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,
24380 ,NSE ,99 ,109824 ,Equities , ,2909 ,RICOAUTO ,EQ ,RICO AUTO INDUSTRIES LTD , , ,RL ,B ,50 ,87.50 ,Normal , , ,1300000021867150 ,Modify Request ,13:22:15 ,CLI ,DDSDS1 ,0 ,0.00 ,0 , ,DAY ,50 ,0 ,0 ,Margin ,TWS ,TWS , ,XDDJ01 ,XDDJ01 , ,HO , , ,0 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,
24380 ,NSE ,99 ,114090 ,Equities , ,2909 ,RICOAUTO ,EQ ,RICO AUTO INDUSTRIES LTD , , ,RL ,B ,50 ,87.50 ,Normal , , ,1300000021867150 ,Modify Confirmed ,13:22:15 ,CLI ,DDSDS1 ,0 ,0.00 ,0 ,06074 ,DAY ,50 ,0 ,0 ,Margin ,TWS ,TWS , ,XDDJ01 ,XDDJ01 , ,HO , , ,0 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,
